TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
127.79379439207696,0.0017148721,923,7153274.0,69.051735,12953.632,3.554492,7157069.0,68.90174,0,,,,,608.2342565366428,8.337925E-6,701.5010789555489,5.4809836E-5,-0.003541755,0.006627466
127.81422882340121,0.0017158034,924,7153224.0,69.05257,12954.682,3.556288,7157015.5,68.84906,0,,,,,608.2339692640423,8.337885E-6,701.50110891271,5.480996E-5,-0.003826699,0.006530592
127.83466335472622,0.0017167347,925,7153278.0,69.05272,12955.728,3.5584047,7157085.0,68.873184,0,,,,,608.2340315719687,8.338564E-6,701.5013150536377,5.4806722E-5,-0.0038609493,0.0067655756
127.85509798581188,0.0017176658,926,7153660.0,69.054596,12956.522,3.558631,7157476.5,68.89467,0,,,,,608.2338486984239,8.338055E-6,701.5009540463897,5.4808017E-5,-0.00401422,0.006839865
127.8755324169033,0.0017185969,927,7153807.0,69.05563,12946.808,3.5602312,7157641.5,68.86867,0,,,,,608.2335781847413,8.338338E-6,701.500933663483,5.4806664E-5,-0.0043280367,0.006645461
127.89596694787906,0.0017195279,928,7153609.0,69.054016,12958.085,3.5545955,7157466.5,68.963356,0,,,,,608.2336327631623,8.338306E-6,701.5013110266366,5.4806645E-5,-0.0042290566,0.0073307124
127.91640147873841,0.0017204587,929,7153146.5,69.052,12970.048,3.5533686,7156990.5,68.84468,0,,,,,608.2337406129346,8.338043E-6,701.5014907257156,5.480944E-5,-0.004037983,0.0072306204
127.93683600947406,0.0017213895,930,7153639.5,69.054436,12975.508,3.55628,7157506.0,68.81864,0,,,,,608.2337084959487,8.339247E-6,701.5012252386084,5.4804077E-5,-0.0042674607,0.006929115
127.95727054010058,0.0017223201,931,7153397.5,69.053535,12978.252,3.5560591,7157233.5,68.868195,0,,,,,608.2338337997973,8.338253E-6,701.5010394792438,5.4809683E-5,-0.0039782054,0.0067692236
127.9777050706034,0.0017232506,932,7153416.5,69.053444,12983.878,3.5548868,7157255.5,68.89114,0,,,,,608.2337098819514,8.338412E-6,701.500974105872,5.4809094E-5,-0.004136125,0.0067065186
127.99813970099785,0.001724181,933,7153515.0,69.054085,12971.311,3.5584357,7157363.0,68.86134,0,,,,,608.2333883212266,8.339781E-6,701.5013885827956,5.4804015E-5,-0.004582975,0.007018985
128.01857413127436,0.0017251113,934,7153428.5,69.05303,12989.844,3.5534656,7157252.0,68.71142,0,,,,,608.2334864548429,8.337979E-6,701.5003820356401,5.481208E-5,-0.004318426,0.006238049
128.03900866143522,0.0017260414,935,7154142.5,69.05675,12974.609,3.556522,7158000.0,68.825935,0,,,,,608.233462222509,8.339739E-6,701.5008543980553,5.4802455E-5,-0.004549916,0.0068037184
128.05944309147162,0.0017269715,936,7153684.0,69.05463,13001.132,3.554411,7157523.0,68.873695,128,,,,,608.2334161865823,8.338547E-6,701.5006145778339,5.4808927E-5,-0.004449038,0.0065795975
128.07987772151682,0.0017279015,937,7153282.0,69.05297,13000.267,3.5554972,7157139.5,68.95217,0,,,,,608.2336749935088,8.338456E-6,701.5010795703566,5.48096E-5,-0.004134623,0.0069091264
128.10031225132116,0.0017288313,938,7153975.5,69.05613,12984.023,3.5564225,7157873.5,68.85631,128,,,,,608.2338252729221,8.339857E-6,701.501430459092,5.4800992E-5,-0.0041654985,0.007441524
128.12074678101635,0.001729761,939,7153349.0,69.05325,12960.74,3.5567968,7157200.5,68.91614,0,,,,,608.2337786695314,8.338156E-6,701.501065331877,5.4810727E-5,-0.003995696,0.0073399316
128.14118131071154,0.0017306907,940,7153728.0,69.05476,12954.545,3.5571778,7157621.0,68.85475,8192,,,,,608.2339706177385,8.339283E-6,701.5013399515227,5.480389E-5,-0.003959916,0.0074825822
128.1616158401739,0.0017316202,941,7153847.5,69.055435,12962.373,3.5581276,7157719.0,68.9303,0,,,,,608.2338422390229,8.338914E-6,701.5009850133529,5.4805245E-5,-0.004056119,0.007207437
128.182050369629,0.0017325496,942,7153681.0,69.05415,12950.669,3.557438,7157540.5,68.91086,0,,,,,608.2338608934784,8.337932E-6,701.5007257917129,5.4809778E-5,-0.0039256653,0.006993136
128.20248479885777,0.0017334789,943,7153701.0,69.05405,12961.616,3.5524054,7157622.0,68.82316,0,,,,,608.2341697845845,8.340154E-6,701.5016861879416,5.4800825E-5,-0.003825025,0.0076064663
128.2229194280808,0.0017344081,944,7153411.0,69.05322,12947.854,3.5560558,7157283.5,68.79334,0,,,,,608.2341487709776,8.338077E-6,701.5007907582108,5.481137E-5,-0.0035626844,0.0070536123
128.2433539570775,0.0017353371,945,7153896.0,69.05548,12939.799,3.5560997,7157809.0,68.80654,0,,,,,608.2340125614954,8.339034E-6,701.5009983794532,5.4804717E-5,-0.0038610622,0.0072852816
128.26378838607343,0.0017362661,946,7153897.5,69.05518,12965.389,3.5536454,7157816.0,68.85025,0,,,,,608.2335622341348,8.339764E-6,701.501465324401,5.4800814E-5,-0.0044258037,0.0076855617
128.28422301495448,0.001737195,947,7153629.5,69.05399,12958.131,3.554535,7157492.0,68.77423,0,,,,,608.233117569681,8.338463E-6,701.5007303001577,5.480877E-5,-0.004687393,0.0070408136
128.30465754371107,0.0017381237,948,7153939.5,69.05531,12952.623,3.5544188,7157889.0,68.65952,0,,,,,608.2336299435616,8.340259E-6,701.5013177671415,5.4800457E-5,-0.0043667024,0.007428039
128.32509197224135,0.0017390522,949,7153730.5,69.05433,12952.812,3.555908,7157619.5,68.77087,0,,,,,608.2330503875313,8.339036E-6,701.5008808760975,5.4805325E-5,-0.004849945,0.007217619
128.34552660076588,0.0017399808,950,,,,,,,32800,,,,,,,,,,
128.3659611291805,0.0017409092,951,7154102.5,69.05638,12956.888,3.556048,7158049.0,68.85013,0,,,,,608.233930487566,8.339733E-6,701.5012407560434,5.4800632E-5,-0.004016553,0.00784558
128.38639565747872,0.0017418375,952,7153595.5,69.05371,12944.773,3.551043,7157498.5,68.8217,0,,,,,608.2341236017962,8.338668E-6,701.5007492708562,5.4808315E-5,-0.0036673457,0.007441966
128.4068301856605,0.0017427657,953,7153919.0,69.05545,12925.08,3.5592728,7157866.5,68.75218,0,,,,,608.233568463231,8.340304E-6,701.5011652256869,5.4800414E-5,-0.0043865857,0.007821184
128.4272647137186,0.0017436937,954,7153939.5,69.05503,12945.345,3.554567,7157884.0,68.73769,0,,,,,608.233309950389,8.339964E-6,701.5010339178145,5.480113E-5,-0.0046460847,0.0076225633
128.44769924166758,0.0017446217,955,7153607.0,69.05399,12936.833,3.554349,7157564.5,68.71179,0,,,,,608.2339590222161,8.339782E-6,701.5011377580133,5.4804037E-5,-0.0039011044,0.0077827815
128.46813376949285,0.0017455495,956,7153477.0,69.05338,12935.857,3.5528886,7157447.5,68.872986,0,,,,,608.2338883023168,8.340294E-6,701.5015591350435,5.480166E-5,-0.004017169,0.008251359
128.48856819720822,0.0017464772,957,7153863.5,69.05518,12942.777,3.5543928,7157820.0,68.85459,0,,,,,608.2339218320517,8.3397235E-6,701.501100498908,5.48028E-5,-0.003962688,0.008243294
128.5090028248087,0.0017474048,958,7153850.5,69.05536,13130.709,3.5587826,7157842.0,68.7766,0,,,,,608.2335233604757,8.341403E-6,701.5013675459355,5.4801978E-5,-0.0044164266,0.008710636
128.529437352292,0.0017483323,959,7153656.0,69.05402,12924.813,3.5553944,7157613.0,68.868614,0,,,,,608.234260202575,8.339884E-6,701.5014951765377,5.4803302E-5,-0.0035700875,0.008854756
128.54987177965086,0.0017492597,960,7154058.5,69.05604,12924.592,3.555099,7158071.0,68.754425,0,,,,,608.2338639662252,8.34064E-6,701.5014330673566,5.4798445E-5,-0.0041197995,0.0086999275
128.5703064070185,0.001750187,961,7153832.0,69.05459,12919.986,3.5552998,7157820.5,68.8362,8192,,,,,608.2336775742077,8.340818E-6,701.5012427909878,5.4801734E-5,-0.0042136787,0.008702967
128.5907409341453,0.0017511141,962,7153727.0,69.05378,12923.433,3.5590944,7157714.5,68.82919,0,,,,,608.2335911213358,8.340101E-6,701.5014565778557,5.4800592E-5,-0.0043047178,0.008830275
128.61117536116217,0.0017520412,963,7153746.0,69.05407,12915.878,3.5555947,7157786.0,68.60447,0,,,,,608.233525391049,8.341301E-6,701.5018405110008,5.4796503E-5,-0.0045044203,0.009191894
128.6316098881798,0.0017529682,964,7153666.0,69.0537,12934.948,3.5525475,7157689.5,68.75535,128,,,,,608.2332820190456,8.340027E-6,701.5013692748221,5.4802655E-5,-0.004575528,0.008974876
128.65204451496538,0.001753895,965,7153793.5,69.05388,12914.067,3.555865,7157831.0,68.76548,8192,,,,,608.2336171918264,8.341536E-6,701.5020995166885,5.479335E-5,-0.0044118296,0.009516479
128.6724790416265,0.0017548216,966,7153435.5,69.05314,12916.708,3.5570152,7157445.0,68.798325,0,,,,,608.2338831932427,8.34064E-6,701.5016819858607,5.480153E-5,-0.004004603,0.00905624
128.69291346817772,0.0017557482,967,7153381.5,69.052155,12924.618,3.558085,7157405.5,68.825294,0,,,,,608.233619414052,8.3405575E-6,701.5016911607227,5.4801483E-5,-0.0042359713,0.009287201
128.7133480947232,0.0017566747,968,7153908.5,69.054855,12919.977,3.5582383,7157970.5,68.72421,0,,,,,608.2338223783028,8.341945E-6,701.502324252851,5.4791264E-5,-0.0042335787,0.009883722
128.73378262104234,0.001757601,969,7153626.0,69.05399,12917.976,3.5540335,7157640.5,68.91203,0,,,,,608.2339117562935,8.340054E-6,701.5013366982013,5.480406E-5,-0.003874189,0.00936131
128.75421704736073,0.0017585274,970,7153492.0,69.05351,12914.529,3.5587058,7157558.0,68.74872,128,,,,,608.2339553797003,8.341714E-6,701.5024636293896,5.4794644E-5,-0.0039747893,0.010406637
128.77465157344704,0.0017594534,971,7153712.0,69.05425,12929.173,3.555088,7157766.5,68.82413,0,,,,,608.2339286126381,8.3414525E-6,701.5022092755679,5.4795386E-5,-0.004057499,0.01021111
128.79508619952685,0.0017603795,972,,,,,,,12352,,,,,,,,,,
128.81552062537958,0.0017613054,973,7153806.0,69.05528,13106.604,3.5597186,7157902.5,68.61278,128,,,,,608.2335137511043,8.343644E-6,701.5023358027756,5.479463E-5,-0.004534245,0.0103700645
128.8359551512258,0.0017622312,974,7153515.0,69.05328,12919.41,3.5558019,7157576.0,68.7591,0,,,,,608.2341315127269,8.3409495E-6,701.5020483878104,5.4799875E-5,-0.0037043476,0.010206121
128.85638967684645,0.0017631568,975,7153334.5,69.05198,12920.108,3.5539515,7157408.0,68.76431,0,,,,,608.2345189702972,8.341407E-6,701.5023076121557,5.4797623E-5,-0.0033336226,0.010321355
128.8768242023507,0.0017640823,976,7153699.0,69.05364,12919.752,3.5557249,7157795.5,68.810074,0,,,,,608.234521155899,8.341699E-6,701.5024269922791,5.479384E-5,-0.0034604403,0.010606942
128.89725872785493,0.0017650079,977,7153219.0,69.0518,12906.221,3.5527089,7157302.0,68.823715,0,,,,,608.2340011202521,8.341044E-6,701.5020405399089,5.4800366E-5,-0.0038127212,0.010069243
128.91769325323548,0.0017659332,978,7153673.0,69.053406,12910.073,3.558847,7157776.5,68.751724,0,,,,,608.233650376726,8.3423E-6,701.5023332718604,5.479287E-5,-0.004352887,0.01062348
128.93812777839048,0.0017668584,979,7153844.0,69.05395,12893.449,3.5566163,7157937.5,68.78973,0,,,,,608.2336905706975,8.341631E-6,701.5022033593578,5.4793698E-5,-0.0043004313,0.010573947
128.9585623035382,0.0017677835,980,7153468.5,69.052795,12920.304,3.5551503,7157588.5,68.71555,0,,,,,608.2331653251161,8.342187E-6,701.5026602400484,5.4793916E-5,-0.0048113847,0.011025652
128.97899682846037,0.0017687085,981,7153608.0,69.05283,12891.529,3.5521688,7157709.5,68.84598,8192,,,,,608.2334525915239,8.342185E-6,701.5025374900044,5.4793196E-5,-0.0045186994,0.010884197
128.99943125338177,0.0017696334,982,7153481.0,69.0528,12906.27,3.5552678,7157568.0,68.89547,0,,,,,608.233321094087,8.342225E-6,701.5026557440328,5.4792676E-5,-0.004662818,0.010858414
129.01986587818828,0.0017705582,983,7153810.0,69.05379,12908.02,3.5549402,7157898.5,68.89332,0,,,,,608.2335535501793,8.341886E-6,701.5024155109052,5.4792854E-5,-0.0044152625,0.011051178
129.04030040275393,0.0017714828,984,7153757.0,69.05389,12902.483,3.5567615,7157833.5,68.93094,0,,,,,608.2334590990431,8.341159E-6,701.5021600023873,5.4796674E-5,-0.004439645,0.010801063
129.0607348273261,0.0017724073,985,7153983.0,69.055016,12914.322,3.5568578,7158103.5,68.836716,0,,,,,608.2333585120546,8.342864E-6,701.5025821787597,5.478848E-5,-0.004721643,0.0109967105
129.08116945177608,0.0017733318,986,7153848.0,69.05459,12897.686,3.5535045,7157910.5,68.9566,0,,,,,608.232929049697,8.341776E-6,701.5021113779089,5.4794975E-5,-0.0050346623,0.010758161
129.10160397599975,0.001774256,987,7153825.5,69.054276,12900.6045,3.5571122,7157914.5,68.914604,0,,,,,608.2330131825266,8.3420355E-6,701.5022802319755,5.4792454E-5,-0.0049544685,0.010826609
129.12203850022343,0.0017751802,988,7153857.0,69.0544,12912.178,3.5533407,7157974.0,68.87771,0,,,,,608.2332340416103,8.343302E-6,701.5028533229001,5.4786895E-5,-0.004872204,0.01128436
129.1424729242135,0.0017761042,989,7153702.0,69.053856,12899.413,3.554903,7157721.0,68.94828,0,,,,,608.2333173192876,8.3411405E-6,701.5018754296526,5.4798595E-5,-0.004529899,0.010572831
129.16290754819784,0.0017770282,990,7154099.5,69.05559,12897.481,3.5551314,7158210.5,68.886665,0,,,,,608.232933656336,8.343281E-6,701.5026831842645,5.478673E-5,-0.0051875445,0.011201139
129.18334207207226,0.0017779521,991,7153372.0,69.05244,12924.325,3.5524647,7157466.5,68.89192,0,,,,,608.2329144324983,8.342847E-6,701.5032205773314,5.4790147E-5,-0.005134003,0.01176883
129.2037764957131,0.0017788757,992,7153230.0,69.05154,12903.433,3.5530474,7157290.0,68.9397,0,,,,,608.2329484720241,8.341993E-6,701.5027697405552,5.4794516E-5,-0.004988625,0.011319782
129.22421111934818,0.0017797993,993,7153793.0,69.05419,12904.942,3.5577693,7157886.5,68.8829,0,,,,,608.2332314800802,8.343907E-6,701.5033446658346,5.478484E-5,-0.004902014,0.012002313
129.24464564287337,0.0017807229,994,7153733.5,69.05378,12919.4795,3.5527523,7157792.5,68.89165,128,,,,,608.2330061858365,8.341836E-6,701.5025865000815,5.479385E-5,-0.0049207625,0.011458638
129.26508006616496,0.0017816462,995,7153713.5,69.05371,12912.756,3.5530777,7157822.5,68.87516,0,,,,,608.2330254073091,8.3427385E-6,701.5028661316503,5.4789863E-5,-0.005020276,0.011634222
129.28551458945003,0.0017825695,996,7153693.0,69.05372,12895.651,3.5555973,7157799.5,68.87277,0,,,,,608.2332508833945,8.343117E-6,701.5030665085883,5.47885E-5,-0.0048330063,0.011777266
129.30594921262673,0.0017834926,997,7153997.5,69.05536,12909.123,3.5552428,7158056.5,68.84943,0,,,,,608.2330594762337,8.341893E-6,701.5023429693257,5.47941E-5,-0.004858872,0.011560776
129.32638363556907,0.0017844156,998,7154233.0,69.05635,12913.186,3.557979,7158349.0,68.81715,0,,,,,608.2330029686028,8.343183E-6,701.5027861766564,5.478645E-5,-0.005079603,0.011904495
129.3468181585049,0.0017853385,999,7153946.0,69.05489,12923.143,3.5545516,7158008.0,68.87555,0,,,,,608.2330640353694,8.342304E-6,701.5026137687436,5.4791093E-5,-0.004931801,0.011614081
129.36725278133235,0.0017862613,1000,7153520.0,69.0526,12914.882,3.5537593,7157607.5,68.81962,0,,,,,608.2330261336588,8.342848E-6,701.5030889869903,5.479E-5,-0.0049755774,0.012054911
129.38768720392545,0.0017871839,1001,7153792.0,69.05446,12922.591,3.554241,7157892.5,68.80753,0,,,,,608.2329426768913,8.343026E-6,701.5032773949226,5.478808E-5,-0.005099151,0.012433351
129.40812172651204,0.0017881065,1002,7153580.0,69.05364,12901.405,3.5549023,7157678.5,68.74506,128,,,,,608.2328398546697,8.3437035E-6,701.5037032325089,5.478592E-5,-0.0052641667,0.012931505
129.42855624887306,0.0017890289,1003,7153658.0,69.05408,12914.044,3.5559418,7157747.5,68.86031,0,,,,,608.2324428995014,8.343043E-6,701.5033254622232,5.4788477E-5,-0.0056098867,0.012568533
129.44899087122758,0.0017899512,1004,7153384.0,69.05245,12891.043,3.5552347,7157467.5,68.76133,0,,,,,608.2323477253025,8.34284E-6,701.5037338719744,5.4788685E-5,-0.005674733,0.013180383
129.46942529347143,0.0017908735,1005,7153459.0,69.0524,12917.961,3.5510979,7157584.0,68.7083,0,,,,,608.2324278035364,8.344568E-6,701.5044324674943,5.4780725E-5,-0.0057876287,0.013586937
129.48985981548321,0.0017917955,1006,7153440.5,69.05226,12890.179,3.5515642,7157514.5,68.75816,0,,,,,608.2322231125096,8.342907E-6,701.5039311807377,5.4787037E-5,-0.005812336,0.013284026
129.51029443749576,0.0017927175,1007,7153549.0,69.05358,12912.521,3.556028,7157645.5,68.71442,128,,,,,608.2325152613769,8.343508E-6,701.5037579927567,5.478646E-5,-0.0055287727,0.013032454
129.53072885926667,0.0017936393,1008,7153856.0,69.054665,12906.36,3.5542724,7157975.5,68.74475,8192,,,,,608.2327057717908,8.3443265E-6,701.5037970537928,5.4782835E-5,-0.0054780473,0.013178074
129.55116338104563,0.001794561,1009,7153497.5,69.052765,12901.327,3.555059,7157565.5,68.70947,0,,,,,608.2322383778987,8.342569E-6,701.5033246729382,5.4790617E-5,-0.0057320613,0.012855768
129.57159790259175,0.0017954826,1010,7154002.0,69.05494,12912.993,3.5510516,7158138.5,68.639595,128,,,,,608.2319715993874,8.344482E-6,701.5040366337329,5.4779983E-5,-0.0062937397,0.013266651
129.5920324241306,0.0017964041,1011,7153604.5,69.053085,12902.161,3.5539515,7157704.0,68.707634,0,,,,,608.2323120161545,8.343328E-6,701.5037330948968,5.4786036E-5,-0.005787669,0.013111159
129.61246694544388,0.0017973254,1012,7153450.0,69.052635,12912.519,3.5534177,7157564.0,68.692986,0,,,,,608.2323854575901,8.343361E-6,701.5037050844808,5.4787375E-5,-0.005659043,0.013081327
129.63290146675718,0.0017982468,1013,7153982.5,69.05547,12909.845,3.552345,7158116.5,68.52465,0,,,,,608.2324720828209,8.344455E-6,701.5037545184236,5.478131E-5,-0.0057188487,0.013015369
129.65333598783036,0.0017991678,1014,7153689.5,69.053345,12906.394,3.5530868,7157764.0,68.70207,0,,,,,608.232150090594,8.342921E-6,701.5032778064959,5.4788146E-5,-0.00590474,0.012707995
129.67377050891082,0.0018000889,1015,7154111.5,69.05546,12895.621,3.5555902,7158234.0,68.656654,0,,,,,608.2321872383412,8.343808E-6,701.5031755706441,5.4784046E-5,-0.0059805573,0.012464778
129.69420502975845,0.0018010098,1016,7153934.0,69.055214,12903.502,3.5532079,7158051.5,68.65348,0,,,,,608.2324221319273,8.34397E-6,701.5033182680017,5.478481E-5,-0.005706718,0.012531115
129.7146395505988,0.0018019306,1017,7153977.5,69.055534,12909.341,3.5548947,7158099.5,68.64574,0,,,,,608.2323126777985,8.343942E-6,701.5029866036871,5.4785927E-5,-0.005796981,0.012037122
129.7350740712136,0.0018028512,1018,7154207.5,69.056366,12922.338,3.5570533,7158309.5,68.74701,0,,,,,608.2325914219377,8.34363E-6,701.5025809023216,5.4786895E-5,-0.0055276533,0.011801023
129.7555085918284,0.0018037718,1019,7154228.0,69.05646,12904.756,3.5568326,7158341.0,68.7171,0,,,,,608.2325498464478,8.343213E-6,701.5027381444506,5.4786957E-5,-0.0055150045,0.012121461
129.7759431122031,0.0018046922,1020,7154197.0,69.05636,12894.813,3.5536706,7158340.0,68.574455,0,,,,,608.2324197982628,8.344075E-6,701.5029010728069,5.4784592E-5,-0.005712259,0.012022691
129.7963777324694,0.0018056125,1021,7154284.0,69.055954,12901.711,3.5533938,7158385.5,68.704796,0,,,,,608.2318667749175,8.3432005E-6,701.5026091670626,5.478771E-5,-0.0062186276,0.011749457
129.8168121527342,0.0018065327,1022,7154356.0,69.05635,12886.6455,3.55994,7158486.0,68.67473,0,,,,,608.231781531788,8.344482E-6,701.5029938050701,5.4781347E-5,-0.0064404714,0.012060967
129.83724667275965,0.0018074528,1023,7153799.0,69.05347,12911.386,3.5528965,7157912.0,68.61865,0,,,,,608.2318048707363,8.343719E-6,701.50301116213,5.4785418E-5,-0.006352752,0.011926499
129.85768119267595,0.0018083727,1024,7153516.0,69.052795,12905.81,3.5553002,7157612.0,68.67418,0,,,,,608.2311845884152,8.343557E-6,701.5029906538508,5.478835E-5,-0.006891518,0.011679348
129.87811571247585,0.0018092925,1025,7154380.0,69.056694,12901.267,3.557751,7158522.5,68.52322,128,,,,,608.2316137279412,8.344789E-6,701.5029733297523,5.4779895E-5,-0.006710567,0.011721812
129.89855023215205,0.0018102122,1026,7153547.5,69.053474,12905.097,3.5517888,7157639.0,68.498955,0,,,,,608.2321392375275,8.343886E-6,701.5025458795312,5.4790045E-5,-0.0059215804,0.011231017
129.91898475183552,0.0018111318,1027,7154164.0,69.05546,12917.242,3.553296,7158260.0,68.44473,0,,,,,608.2315445104712,8.343974E-6,701.5026609629723,5.4784865E-5,-0.0066174422,0.011681489
129.93941927128617,0.0018120513,1028,7153919.0,69.05445,12932.995,3.553474,7158014.5,68.380684,8192,,,,,608.2314037530216,8.3448895E-6,701.5034760249955,5.4779743E-5,-0.006887817,0.012120662
129.95985379061312,0.0018129706,1029,7153783.5,69.05368,12914.965,3.5572288,7157835.5,68.37779,0,,,,,608.2318248690002,8.343221E-6,701.5025580251806,5.478973E-5,-0.0062481402,0.01165876
129.98028830983094,0.0018138898,1030,7154179.0,69.05581,12910.074,3.5541706,7158277.0,68.38424,0,,,,,608.231146427225,8.344885E-6,701.5030036961203,5.4780936E-5,-0.0071143187,0.01179671
130.00072272893158,0.0018148089,1031,7154043.5,69.055016,12895.462,3.5531495,7158108.0,68.27894,128,,,,,608.2314106235815,8.344135E-6,701.5029550118909,5.4783945E-5,-0.0067924666,0.011958635
130.02115734791005,0.0018157279,1032,7154177.5,69.0552,12918.558,3.554188,7158253.5,68.18517,0,,,,,608.2318280768225,8.344267E-6,701.5028675138036,5.478298E-5,-0.0063939644,0.011943468
130.04159186677862,0.0018166468,1033,7153789.5,69.05372,12885.503,3.5532832,7157861.0,68.1447,0,,,,,608.2315757898439,8.344404E-6,701.5030408759592,5.4784105E-5,-0.0066243084,0.011861431
130.06202628553,0.0018175655,1034,7154133.5,69.05534,12898.178,3.5580335,7158222.0,68.1886,8192,,,,,608.2317410610758,8.344515E-6,701.5030196420374,5.4783082E-5,-0.006433164,0.012177925
130.08246080415847,0.0018184842,1035,7153668.5,69.05348,12898.512,3.5575058,7157765.0,68.21339,0,,,,,608.2314967548258,8.345232E-6,701.5035633988069,5.478074E-5,-0.0067558708,0.012228592
130.10289542267856,0.0018194027,1036,7153797.0,69.05406,12886.039,3.5565236,7157852.5,68.27324,128,,,,,608.2315445664308,8.343453E-6,701.5024282028176,5.478956E-5,-0.0065310467,0.011332641
130.1233298410807,0.0018203211,1037,7154010.5,69.0545,12904.691,3.5506136,7158097.5,68.13993,0,,,,,608.2321754914636,8.345254E-6,701.5030717208431,5.4781154E-5,-0.0060539986,0.011766808
130.1437643592435,0.0018212392,1038,7153707.0,69.05303,12908.45,3.5541914,7157773.0,68.12949,0,,,,,608.2319654732444,8.344322E-6,701.5028265568833,5.478515E-5,-0.0062081963,0.011490793
130.16419897741434,0.0018221574,1039,7153942.5,69.05411,12907.917,3.5552938,7157968.5,68.114944,0,,,,,608.2319177946632,8.3434925E-6,701.5024194245344,5.4788114E-5,-0.00616234,0.011421171
130.184633495468,0.0018230755,1040,7154086.5,69.0546,12896.45,3.554204,7158133.0,68.145935,0,,,,,608.2319561359941,8.3452105E-6,701.5030449864383,5.477929E-5,-0.006340031,0.0116867805
130.20506791339722,0.0018239934,1041,7153904.5,69.05479,12906.232,3.5552647,7157899.0,68.24494,0,,,,,608.2321438866778,8.343636E-6,701.5024648216585,5.4788674E-5,-0.0059234104,0.011544855
130.22550243110163,0.0018249111,1042,7153762.0,69.053795,12891.61,3.5562713,7157768.0,68.25771,0,,,,,608.2314959267811,8.345052E-6,701.5030298888928,5.4782864E-5,-0.0067068054,0.011635344
130.2459370488068,0.0018258288,1043,7154136.5,69.05551,12901.087,3.5537143,7158238.0,67.941605,0,,,,,608.2312857096172,8.345504E-6,701.5029385862615,5.477979E-5,-0.006977076,0.011701009
